id,source,name,card_type,element,set,set_label,collector,culture,initiative,life,speed,experience,damage,hands,salary,grid_raw,flavor,illustrator,background,parse_confidence,traits,abilities,grid,tags,needs_review,raw_source_text
s1-011,spreadsheet-2007,Herakles,warrior,Earth,1,,011,Greek,,6,3,4,1,0,14,+0 -1 ▲ +1,Herakles' boundless strength and courage eventually earn him a place among the gods on Mount Olympus.,Greg Staples,"Reputed as the son of Zeus, Herakles was driven into a fit of madness during which he killed his family. To atone, he undertook the Twelve Labors for which he is famous. According to legend, having lived a noble life of courage and repentance, Herakles was raised to Mount Olympus as a demigod.

Weilding the kopis and boasting the legendary belt of Hippolyte, Herakles arrives equipped to take on all comers in the Anachronismtm arena. With Zeus, hi father and rules of the gods of Olympus watching over him, Herakles won't let anyone stand in his way of victroy.",clean,"[""Male""]","[{""name"": ""Kairdoskopos"", ""type"": ""static"", ""text"": ""Once per round, after an enemy warrior moves into your basic attack grid, you may immediately make a basic attack against that warrior.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+0"", ""2B"": ""-1"", ""2C"": null, ""3A"": null, ""3B"": ""marker"", ""3C"": ""+1"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": true, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Kairdoskopos: Once per round, after an enemy warrior moves into your basic attack grid, you may immediately make a basic attack against that warrior."
s1-012,spreadsheet-2007,Zeus,inspiration,Earth,1,,012,Greek,4,,,,,0,,,Zeus rules Mount Olympus and all the Greek gods who dwell there.,Greg Staples,,clean,"[""Deity""]","[{""name"": ""Diatagma tou Olimpou"", ""type"": ""static"", ""text"": ""At the beginning of any round, you may name an ability. That ability has no effect that round. After you name an ability, discard this card.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": true, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Diatagma tou Olimpou: At the beginning of any round, you may name an ability. That ability has no effect that round. After you name an ability, discard this card."
s1-013,spreadsheet-2007,Kopis,weapon,unknown,1,,013,Greek,1,,,,1,1,,+2 +1 ▲ +0,Curved blades like the kopis make excellent slashing weapons.,Greg Staples,,clean,"[""Sword""]","[{""name"": ""Epithesi!"", ""type"": ""static"", ""text"": ""Attacks with this weapon deal +1 damage if you have moved this turn.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""+2"", ""2B"": null, ""2C"": ""+1"", ""3A"": null, ""3B"": ""marker"", ""3C"": ""+0"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Epithesi!: Attacks with this weapon deal +1 damage if you have moved this turn.
s1-014,spreadsheet-2007,Greaves,armor,unknown,1,,014,Greek,5,,,,,0,,,These lace-able shin guards proctect the wearer against missile and melee blows to the lower legs.,Greg Staples,,clean,"[""Legs""]","[{""name"": ""Exostrakismos"", ""type"": ""static"", ""text"": ""Once per round, you may re-roll one die of one of your defense rolls.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": true, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Exostrakismos: Once per round, you may re-roll one die of one of your defense rolls."
s1-015,spreadsheet-2007,Belt of Hippolyte,special,unknown,1,,015,Greek,4,,,,,0,,,"During Herakles' ninth labor, he is forced to kill Amazonian Queen Hippolyte to take her belt back to Eurytheus.",Greg Staples,,clean,"[""Item""]","[{""name"": ""Zoni Dexiotexnias"", ""type"": ""static"", ""text"": ""You gain +4 experience.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": true, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Zoni Dexiotexnias: You gain +4 experience.
s1-016,spreadsheet-2007,Milo of Croton,warrior,Wood,1,,016,Greek,,8,3,8,1,0,20,-1 -1 ▲ -1,Milo's amazing strength and indomitable pride help him win six Olympic wrestling tournaments.,Jason Engle,"The Olympic Games represented the stage on which the greatest athletes of the ancient world proved their skill. Since the earliest days of the games, most competitors were satisfied to wear the victor's wreath just once in their lifetime. Milo of Croton, the greatest wrestler of ancient Greece, won the kotynos, the winner's laurles, six times.

Protected by the impressive liontari - an armor fashieoned from the skin of a lion - and wielding the mighty ropalo club, Milo puts his unbeaten streak to the test. All who enter the Anachronismtm arena will know the strength of the world's greatest ancient Olympic wrestler",clean,"[""Male""]","[{""name"": ""Xoris Fragmo"", ""type"": ""static"", ""text"": ""Your base attacks deal +1 damage while you have no face-up weapon cards.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""-1"", ""2B"": null, ""2C"": null, ""3A"": ""-1"", ""3B"": ""marker"", ""3C"": ""-1"", ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Xoris Fragmo: Your base attacks deal +1 damage while you have no face-up weapon cards.
s1-017,spreadsheet-2007,Pythagoras,inspiration,Wind,1,,017,Greek,6,,,,,0,,,"A philosopher and mathematician, Pythagoras challenges thought with his insight and understanding.",Jason Engle,,clean,"[""Philosophy""]","[{""name"": ""Sintomotera Odos"", ""type"": ""action"", ""text"": ""Move one space diagonally.""}]",null,"{""reveal"": false, ""action"": true, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Sintomotera Odos - Action: Move one space diagonally.
s1-018,spreadsheet-2007,Ropalo,weapon,unknown,1,,018,Greek,5,,,,1,1,,0+ +1 +3 ▲,"The ropalo, a large club, is used simply to bludgeon opponents into submission.",Jason Engle,,clean,"[""Bludgeon""]","[{""name"": ""Dinato Xtipima"", ""type"": ""reveal"", ""text"": ""Turn your warrior to face any direction. You may immediately make an attack with this weapon against each warrior in this weapon's attack grid.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": ""0+"", ""2B"": ""+1"", ""2C"": ""+3"", ""3A"": null, ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": true, ""free_attack"": true, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Dinato Xtipima - Reveal: Turn your warrior to face any direction. You may immediately make an attack with this weapon against each warrior in this weapon's attack grid.
s1-019,spreadsheet-2007,Liontari,armor,unknown,1,,019,Greek,6,,,,,0,,,The spirit of the Lion courses through the body of whomever wears its skin.,Jason Engle,,clean,"[""Torso""]","[{""name"": ""Apotropi"", ""type"": ""static"", ""text"": ""When you roll doubles on a defense roll, the attack misses.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Apotropi: When you roll doubles on a defense roll, the attack misses."
s1-020,spreadsheet-2007,Kotynos,special,unknown,1,,020,Greek,0,,,,,0,,,"The olive wreath symbolizes victory for the fastest, bravest and strongest.",Jason Engle,,clean,"[""Item""]","[{""name"": ""O Draskelismos Tou Protathliti"", ""type"": ""static"", ""text"": ""Once per round, you may re-roll your attack roll.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": true, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"O Draskelismos Tou Protathliti: Once per round, you may re-roll your attack roll."
s1-021,spreadsheet-2007,Oda Nobunaga,warrior,Fire,1,,021,Japanese,,8,3,1,1,0,13,+0 +0 ▲,Nobunaga's battlefield brillance has secured his place as one of the most brutally effective military leaders of all time.,Rob Alexander,"One of the most cunning and intelligent tacticians the world has ever known, Oda Nobunaga attempted to unify Japan under one sword. A military innovator of the highest order, Nobunaga's enemies were rarely prepared for his stratagems.

Oda was renowned for the masterful deployment of his archers. Trained in kyudo, the Japanese way of the bow, he rains death from a distance with his yumi, the ancient Japanese longbow. Oda's battle acumen will be tested to the fullest by his opposition in the Anachronismtm arena.",clean,"[""Male""]","[{""name"": ""Roukou"", ""type"": ""static"", ""text"": ""You win ties with warriors that do not have the Roukou ability, regardless of experience.""}]","{""1A"": null, ""1B"": null, ""1C"": null, ""2A"": null, ""2B"": ""+0"", ""2C"": ""+0"", ""3A"": null, ""3B"": ""marker"", ""3C"": null, ""4A"": null, ""4B"": null, ""4C"": null}","{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": true, ""experience_penalty"": true, ""experience_dependant"": true, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": true, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Roukou: You win ties with warriors that do not have the Roukou ability, regardless of experience."
s1-022,spreadsheet-2007,Izanagi,inspiration,Earth,1,,022,Japanese,6,,,,,0,,,"Izanagi, god of the life and all that is heavenly, creates the Japanese islands with his sister and wife, Izanami.",Rob Alexander,,clean,"[""Deity""]","[{""name"": ""Zonrei"", ""type"": ""reveal"", ""text"": ""Roll two dice. If that total is less than your experience, gain 2 life.""}]",null,"{""reveal"": true, ""action"": false, ""life_gain"": true, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": true, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": false, ""conditional"": true, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Zonrei - Reveal: Roll two dice. If that total is less than your experience, gain 2 life."
s1-023,spreadsheet-2007,Yumi,weapon,unknown,1,,023,Japanese,9,,,,1,2,,+2 +2 +2 +1 ▲,"The Japanese bow is unique in every sense. It is asymmetrical, over 2 meters in length and fatally accurate.",Rob Alexander,,partial,"[""Ranged""]","[{""name"": ""Zanshin"", ""type"": ""reveal"", ""text"": ""Attacks with this weapon deal +1 damage this round.""}]","{""1A"": ""+2"", ""1B"": ""+2"", ""1C"": ""+2"", ""2A"": null, ""2B"": ""+1"", ""2C"": null, ""3A"": null, ""3B"": null, ""3C"": null, ""4A"": null, ""4B"": ""marker"", ""4C"": null}","{""reveal"": true, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": true, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}","[""grid_marker_anomaly""]",Zanshin - Reveal: Attacks with this weapon deal +1 damage this round.
s1-024,spreadsheet-2007,Do,armor,unknown,1,,024,Japanese,2,,,,,0,,,Eleven to thirteen overlapping plates make the do a very effective and flexible piece of body armor.,Rob Alexander,,clean,"[""Torso""]","[{""name"": ""Yae"", ""type"": ""static"", ""text"": ""Once per turn, you may re-roll your defense roll.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": true, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": false, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],"Yae: Once per turn, you may re-roll your defense roll."
s1-025,spreadsheet-2007,Kyudo,special,unknown,1,,025,Japanese,9,,,,,0,,,"Japanese archery, known as kyudo or ""the war of the bow"", uses Zen meditation as part of the technique.",Rob Alexander,,clean,"[""Ability""]","[{""name"": ""Shuuchuu"", ""type"": ""static"", ""text"": ""Your attack rolls with ranged weapons gain +1.""}]",null,"{""reveal"": false, ""action"": false, ""life_gain"": false, ""life_dependant"": false, ""free_move"": false, ""free_attack"": false, ""free_damage"": false, ""allows_re_roll"": false, ""dice_manipulation"": false, ""defense_bonus"": false, ""defense_penalty"": false, ""attack_bonus"": true, ""attack_penalty"": false, ""damage_reduction"": false, ""damage_bonus"": false, ""experience_bonus"": false, ""experience_penalty"": false, ""experience_dependant"": false, ""speed_bonus"": false, ""speed_penalty"": false, ""continuous"": true, ""conditional"": false, ""initiative_bonus"": false, ""initiative_penalty"": false, ""initiative_dependant"": false, ""rivalry"": false, ""create_negate_critical"": false, ""cavalry_dependant"": false, ""triggers_on_ties"": false, ""culture_dependant"": false, ""element_dependant"": false, ""plays_to_arena"": false, ""card_recycle"": false, ""usable_from_discard"": false, ""creates_doubles"": false, ""multiple_weapon_attacks"": false, ""discards"": false, ""prevents_discards"": false, ""multiple_inspirations"": false, ""multiple_weapons"": false, ""multiple_armors"": false, ""multiple_specials"": false}",[],Shuuchuu: Your attack rolls with ranged weapons gain +1.
